train_no,train_name,journey_date,day_of_week,is_holiday,season,station_code,station_name,lat,lon,seq,distance_km,scheduled_arrival,scheduled_departure,historical_avg_delay_min,simulated_delay_min,simulated_cancelled_flag,previous_station_delay,distance_remaining,number_of_stops_remaining,temperature_c,precipitation_mm,visibility_m
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,BAM,BERHAMPUR,19.2961348,84.7966912,9,1086.0,15:51:00,15:53:00,25.0,37.7,False,65.7,1710.0,31,30.5,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,KUR,KHURDA ROAD,20.153076,85.70823399999999,10,1233.0,18:10:00,18:30:00,34.0,65.7,False,37.7,1563.0,30,31.2,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,BBS,BHUBANESWAR,20.265388,85.84259499999999,11,1252.0,18:50:00,18:55:00,47.0,103.6,False,65.7,1544.0,29,31.4,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,CTC,CUTTACK JN.,20.466588,85.90156,12,1279.0,19:25:00,19:30:00,48.0,284.2,True,103.6,1517.0,28,31.3,0.4,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,BLS,BALASORE,21.500521,86.91958199999999,13,1457.0,22:46:00,22:48:00,54.0,128.3,False,284.2,1339.0,27,32.0,0.9,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,HIJ,HIJLI,22.319921,87.32016899999999,14,1569.0,00:18:00,00:20:00,56.0,45.1,False,128.3,1227.0,26,32.5,0.1,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,TATA,TATANAGAR JN,22.768954,86.20056000000001,15,1706.0,03:20:00,03:35:00,77.0,145.2,False,45.1,1090.0,25,35.5,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,PRR,PURULIA JN.,23.324911,86.37787,16,1796.0,05:15:00,05:17:00,109.0,245.5,False,145.2,1000.0,24,34.8,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,JOC,JOYCHANDI PA,23.516393,86.68033899999999,17,1835.0,05:58:00,06:00:00,110.0,208.5,False,245.5,961.0,23,35.1,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,BURN,BURNPUR,23.6719137,86.9386234,18,1867.0,07:29:00,07:31:00,10.0,90.4,False,208.5,929.0,22,34.5,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,ASN,ASANSOL MAIN,23.691441,86.975152,19,1872.0,07:45:00,07:55:00,112.0,224.0,False,90.4,924.0,21,34.6,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,UDL,ANDAL JN.,23.579012,87.181194,20,1898.0,08:16:00,08:18:00,115.0,140.5,False,224.0,898.0,20,33.9,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,DGR,DURGAPUR,23.495046,87.297902,21,1914.0,08:35:00,08:55:00,125.0,176.9,False,140.5,882.0,19,34.5,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,SURI,SIURI,23.890185,87.5327,22,1984.0,10:14:00,10:15:00,172.0,359.6,False,176.9,812.0,18,34.4,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,RPH,RAMPUR HAT,24.179797,87.78214700000001,23,2031.0,11:56:00,12:01:00,160.0,143.4,False,359.6,765.0,17,33.4,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,PKR,PAKUR,24.638002,87.856054,24,2086.0,12:41:00,12:42:00,187.0,197.5,False,143.4,710.0,16,34.9,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NFK,NEW FARAKKA,24.794558,87.915236,25,2118.0,13:36:00,13:38:00,194.0,317.4,True,197.5,678.0,15,34.9,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,MLDT,MALDA TOWN,25.015659,88.130338,26,2153.0,14:40:00,14:55:00,189.0,281.0,False,317.4,643.0,14,34.3,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,BOE,BARSOI JN.,25.6512422,87.9229421,27,2241.0,16:23:00,16:25:00,211.0,360.0,True,281.0,555.0,13,34.0,0.1,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,DLK,DALKOLHA,25.873416,87.83887700000001,28,2270.0,16:47:00,16:49:00,10.0,140.6,False,360.0,526.0,12,32.8,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,KNE,KISHANGANJ,26.097746,87.949657,29,2298.0,17:12:00,17:14:00,226.0,254.6,False,140.6,498.0,11,31.6,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NJP,NEW JALPAIGU,26.683025,88.443391,30,2385.0,19:10:00,19:30:00,202.0,360.0,True,254.6,411.0,10,30.5,1.3,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NMX,NEW MAYNAGUR,26.578607,88.822868,31,2431.0,20:35:00,20:37:00,193.0,356.4,True,360.0,365.0,9,29.5,0.1,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,DQG,DHUPGURI,26.573532,88.994973,32,2451.0,21:00:00,21:05:00,198.0,360.0,False,356.4,345.0,8,28.6,3.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NCB,NEW COOCH BE,26.353159,89.469766,33,2512.0,22:10:00,22:15:00,201.0,148.4,False,360.0,284.0,7,28.8,16.3,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NOQ,NEW ALIPURDU,26.48572,89.541398,34,2530.0,22:40:00,22:45:00,201.0,227.0,False,148.4,266.0,6,29.0,5.7,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,FKM,FAKIRAGRAM J,26.365237,90.186189,35,2599.0,23:33:00,23:35:00,214.0,360.0,False,227.0,197.0,5,28.2,0.8,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,KOJ,KOKRAJHAR,26.405057,90.274125,36,2608.0,23:48:00,23:50:00,218.0,360.0,False,360.0,188.0,4,28.1,4.8,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,NBQ,NEW BONGAIGA,26.4758354405,90.5368434644,37,2640.0,00:55:00,01:05:00,201.0,262.4,False,360.0,156.0,3,28.4,0.2,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,RNY,RANGIYA JN.,26.447901,91.605929,38,2749.0,02:53:00,03:03:00,225.0,309.3,True,262.4,47.0,2,29.7,0.0,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,KYQ,KAMAKHYA JN,26.156154,91.689505,39,2790.0,04:20:00,04:25:00,198.0,360.0,False,309.3,6.0,1,30.4,0.1,
15629,TBM-GHY EXPR,2023-06-05,Monday,False,Summer,GHY,GUWAHATI,26.182635,91.751851,40,2796.0,04:45:00,04:45:00,212.0,360.0,False,360.0,0.0,0,30.2,0.1,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,TBM,TAMBARAM,12.9260356894,80.1191573807,1,0.0,21:45:00,21:45:00,11.0,2.3,False,0.0,2796.0,39,27.1,19.1,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,MS,CHENNAI EGMO,13.077678,80.260193,2,24.0,22:15:00,22:30:00,15.0,5.1,False,2.3,2772.0,38,27.9,16.8,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NLR,NELLORE,14.460592,79.989383,3,205.0,01:41:00,01:43:00,20.0,4.6,False,5.1,2591.0,37,30.9,20.7,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,OGL,ONGOLE,15.498064,80.057404,4,321.0,03:09:00,03:10:00,33.0,25.2,False,4.6,2475.0,36,32.9,6.6,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BZA,VIJAYWADA JN,16.518262,80.61864800000001,5,459.0,05:30:00,05:40:00,51.0,38.9,False,25.2,2337.0,35,33.6,3.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,EE,ELURU,16.717816,81.11976200000001,6,519.0,06:26:00,06:27:00,63.0,105.4,False,38.9,2277.0,34,32.8,4.2,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,RJY,RAJAHMUNDRY,16.984159000000002,81.783901,7,608.0,07:51:00,07:53:00,93.0,135.2,False,105.4,2188.0,33,30.9,33.3,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,VSKP,VISAKHAPATNA,17.72159,83.289514,8,809.0,11:40:00,12:00:00,37.0,58.9,False,135.2,1987.0,32,29.4,33.2,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BAM,BERHAMPUR,19.2961348,84.7966912,9,1086.0,15:51:00,15:53:00,25.0,31.8,False,58.9,1710.0,31,31.1,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,KUR,KHURDA ROAD,20.153076,85.70823399999999,10,1233.0,18:10:00,18:30:00,34.0,201.0,True,31.8,1563.0,30,31.2,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BBS,BHUBANESWAR,20.265388,85.84259499999999,11,1252.0,18:50:00,18:55:00,47.0,148.5,False,201.0,1544.0,29,31.4,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,CTC,CUTTACK JN.,20.466588,85.90156,12,1279.0,19:25:00,19:30:00,48.0,61.4,False,148.5,1517.0,28,31.6,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BLS,BALASORE,21.500521,86.91958199999999,13,1457.0,22:46:00,22:48:00,54.0,32.4,False,61.4,1339.0,27,31.6,0.4,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,HIJ,HIJLI,22.319921,87.32016899999999,14,1569.0,00:18:00,00:20:00,56.0,91.0,False,32.4,1227.0,26,30.9,5.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,TATA,TATANAGAR JN,22.768954,86.20056000000001,15,1706.0,03:20:00,03:35:00,77.0,159.5,False,91.0,1090.0,25,33.2,3.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,PRR,PURULIA JN.,23.324911,86.37787,16,1796.0,05:15:00,05:17:00,109.0,221.4,False,159.5,1000.0,24,33.2,0.2,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,JOC,JOYCHANDI PA,23.516393,86.68033899999999,17,1835.0,05:58:00,06:00:00,110.0,323.7,True,221.4,961.0,23,33.8,0.3,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BURN,BURNPUR,23.6719137,86.9386234,18,1867.0,07:29:00,07:31:00,10.0,127.3,False,323.7,929.0,22,33.1,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,ASN,ASANSOL MAIN,23.691441,86.975152,19,1872.0,07:45:00,07:55:00,112.0,168.8,False,127.3,924.0,21,33.2,0.1,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,UDL,ANDAL JN.,23.579012,87.181194,20,1898.0,08:16:00,08:18:00,115.0,208.6,False,168.8,898.0,20,32.4,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,DGR,DURGAPUR,23.495046,87.297902,21,1914.0,08:35:00,08:55:00,125.0,101.0,False,208.6,882.0,19,32.2,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,SURI,SIURI,23.890185,87.5327,22,1984.0,10:14:00,10:15:00,172.0,65.8,False,101.0,812.0,18,32.3,0.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,RPH,RAMPUR HAT,24.179797,87.78214700000001,23,2031.0,11:56:00,12:01:00,160.0,319.8,False,65.8,765.0,17,31.6,13.3,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,PKR,PAKUR,24.638002,87.856054,24,2086.0,12:41:00,12:42:00,187.0,189.9,False,319.8,710.0,16,30.9,16.7,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NFK,NEW FARAKKA,24.794558,87.915236,25,2118.0,13:36:00,13:38:00,194.0,209.4,False,189.9,678.0,15,30.7,14.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,MLDT,MALDA TOWN,25.015659,88.130338,26,2153.0,14:40:00,14:55:00,189.0,360.0,False,209.4,643.0,14,29.9,19.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,BOE,BARSOI JN.,25.6512422,87.9229421,27,2241.0,16:23:00,16:25:00,211.0,341.3,False,360.0,555.0,13,27.0,6.8,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,DLK,DALKOLHA,25.873416,87.83887700000001,28,2270.0,16:47:00,16:49:00,10.0,130.6,False,341.3,526.0,12,26.3,20.0,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,KNE,KISHANGANJ,26.097746,87.949657,29,2298.0,17:12:00,17:14:00,226.0,279.1,False,130.6,498.0,11,26.0,49.7,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NJP,NEW JALPAIGU,26.683025,88.443391,30,2385.0,19:10:00,19:30:00,202.0,360.0,False,279.1,411.0,10,25.5,53.2,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NMX,NEW MAYNAGUR,26.578607,88.822868,31,2431.0,20:35:00,20:37:00,193.0,145.4,False,360.0,365.0,9,24.7,75.3,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,DQG,DHUPGURI,26.573532,88.994973,32,2451.0,21:00:00,21:05:00,198.0,360.0,False,145.4,345.0,8,24.4,74.9,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NCB,NEW COOCH BE,26.353159,89.469766,33,2512.0,22:10:00,22:15:00,201.0,168.7,False,360.0,284.0,7,24.0,149.6,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NOQ,NEW ALIPURDU,26.48572,89.541398,34,2530.0,22:40:00,22:45:00,201.0,115.6,False,168.7,266.0,6,24.1,177.6,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,FKM,FAKIRAGRAM J,26.365237,90.186189,35,2599.0,23:33:00,23:35:00,214.0,301.3,False,115.6,197.0,5,24.0,238.9,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,KOJ,KOKRAJHAR,26.405057,90.274125,36,2608.0,23:48:00,23:50:00,218.0,360.0,False,301.3,188.0,4,23.9,234.2,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,NBQ,NEW BONGAIGA,26.4758354405,90.5368434644,37,2640.0,00:55:00,01:05:00,201.0,317.2,True,360.0,156.0,3,24.1,234.1,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,RNY,RANGIYA JN.,26.447901,91.605929,38,2749.0,02:53:00,03:03:00,225.0,265.6,False,317.2,47.0,2,24.4,113.4,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,KYQ,KAMAKHYA JN,26.156154,91.689505,39,2790.0,04:20:00,04:25:00,198.0,330.1,False,265.6,6.0,1,25.1,60.1,
15629,TBM-GHY EXPR,2023-06-19,Monday,False,Summer,GHY,GUWAHATI,26.182635,91.751851,40,2796.0,04:45:00,04:45:00,212.0,360.0,False,330.1,0.0,0,25.2,52.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,TBM,TAMBARAM,12.9260356894,80.1191573807,1,0.0,21:45:00,21:45:00,11.0,32.5,False,0.0,2796.0,39,31.6,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,MS,CHENNAI EGMO,13.077678,80.260193,2,24.0,22:15:00,22:30:00,15.0,14.5,False,32.5,2772.0,38,31.7,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NLR,NELLORE,14.460592,79.989383,3,205.0,01:41:00,01:43:00,20.0,299.9,True,14.5,2591.0,37,30.8,1.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,OGL,ONGOLE,15.498064,80.057404,4,321.0,03:09:00,03:10:00,33.0,191.4,False,299.9,2475.0,36,28.3,9.1,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BZA,VIJAYWADA JN,16.518262,80.61864800000001,5,459.0,05:30:00,05:40:00,51.0,139.3,False,191.4,2337.0,35,26.6,7.7,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,EE,ELURU,16.717816,81.11976200000001,6,519.0,06:26:00,06:27:00,63.0,147.2,False,139.3,2277.0,34,27.2,5.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,RJY,RAJAHMUNDRY,16.984159000000002,81.783901,7,608.0,07:51:00,07:53:00,93.0,261.4,True,147.2,2188.0,33,26.3,21.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,VSKP,VISAKHAPATNA,17.72159,83.289514,8,809.0,11:40:00,12:00:00,37.0,113.5,False,261.4,1987.0,32,27.6,10.4,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BAM,BERHAMPUR,19.2961348,84.7966912,9,1086.0,15:51:00,15:53:00,25.0,42.6,False,113.5,1710.0,31,27.3,25.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,KUR,KHURDA ROAD,20.153076,85.70823399999999,10,1233.0,18:10:00,18:30:00,34.0,16.8,False,42.6,1563.0,30,27.2,21.4,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BBS,BHUBANESWAR,20.265388,85.84259499999999,11,1252.0,18:50:00,18:55:00,47.0,81.3,False,16.8,1544.0,29,27.7,19.7,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,CTC,CUTTACK JN.,20.466588,85.90156,12,1279.0,19:25:00,19:30:00,48.0,96.2,False,81.3,1517.0,28,27.9,14.3,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BLS,BALASORE,21.500521,86.91958199999999,13,1457.0,22:46:00,22:48:00,54.0,108.3,False,96.2,1339.0,27,28.7,9.2,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,HIJ,HIJLI,22.319921,87.32016899999999,14,1569.0,00:18:00,00:20:00,56.0,76.2,False,108.3,1227.0,26,29.0,8.1,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,TATA,TATANAGAR JN,22.768954,86.20056000000001,15,1706.0,03:20:00,03:35:00,77.0,84.2,False,76.2,1090.0,25,28.7,4.3,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,PRR,PURULIA JN.,23.324911,86.37787,16,1796.0,05:15:00,05:17:00,109.0,65.7,False,84.2,1000.0,24,28.4,2.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,JOC,JOYCHANDI PA,23.516393,86.68033899999999,17,1835.0,05:58:00,06:00:00,110.0,223.9,False,65.7,961.0,23,28.8,4.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BURN,BURNPUR,23.6719137,86.9386234,18,1867.0,07:29:00,07:31:00,10.0,155.9,False,223.9,929.0,22,29.1,5.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,ASN,ASANSOL MAIN,23.691441,86.975152,19,1872.0,07:45:00,07:55:00,112.0,300.9,True,155.9,924.0,21,29.0,2.7,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,UDL,ANDAL JN.,23.579012,87.181194,20,1898.0,08:16:00,08:18:00,115.0,279.9,False,300.9,898.0,20,29.2,2.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,DGR,DURGAPUR,23.495046,87.297902,21,1914.0,08:35:00,08:55:00,125.0,241.6,False,279.9,882.0,19,29.4,1.9,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,SURI,SIURI,23.890185,87.5327,22,1984.0,10:14:00,10:15:00,172.0,311.3,True,241.6,812.0,18,30.2,1.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,RPH,RAMPUR HAT,24.179797,87.78214700000001,23,2031.0,11:56:00,12:01:00,160.0,342.7,False,311.3,765.0,17,30.9,0.6,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,PKR,PAKUR,24.638002,87.856054,24,2086.0,12:41:00,12:42:00,187.0,221.0,False,342.7,710.0,16,30.9,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NFK,NEW FARAKKA,24.794558,87.915236,25,2118.0,13:36:00,13:38:00,194.0,360.0,False,221.0,678.0,15,30.7,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,MLDT,MALDA TOWN,25.015659,88.130338,26,2153.0,14:40:00,14:55:00,189.0,188.2,False,360.0,643.0,14,31.1,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,BOE,BARSOI JN.,25.6512422,87.9229421,27,2241.0,16:23:00,16:25:00,211.0,273.1,True,188.2,555.0,13,31.2,0.9,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,DLK,DALKOLHA,25.873416,87.83887700000001,28,2270.0,16:47:00,16:49:00,10.0,109.0,False,273.1,526.0,12,31.3,0.0,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,KNE,KISHANGANJ,26.097746,87.949657,29,2298.0,17:12:00,17:14:00,226.0,318.4,True,109.0,498.0,11,31.4,0.2,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NJP,NEW JALPAIGU,26.683025,88.443391,30,2385.0,19:10:00,19:30:00,202.0,360.0,False,318.4,411.0,10,30.4,1.3,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NMX,NEW MAYNAGUR,26.578607,88.822868,31,2431.0,20:35:00,20:37:00,193.0,360.0,False,360.0,365.0,9,30.8,0.5,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,DQG,DHUPGURI,26.573532,88.994973,32,2451.0,21:00:00,21:05:00,198.0,174.6,False,360.0,345.0,8,30.7,0.3,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NCB,NEW COOCH BE,26.353159,89.469766,33,2512.0,22:10:00,22:15:00,201.0,317.0,False,174.6,284.0,7,30.9,0.2,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NOQ,NEW ALIPURDU,26.48572,89.541398,34,2530.0,22:40:00,22:45:00,201.0,298.9,True,317.0,266.0,6,31.0,0.1,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,FKM,FAKIRAGRAM J,26.365237,90.186189,35,2599.0,23:33:00,23:35:00,214.0,360.0,False,298.9,197.0,5,30.8,0.2,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,KOJ,KOKRAJHAR,26.405057,90.274125,36,2608.0,23:48:00,23:50:00,218.0,217.4,False,360.0,188.0,4,30.8,0.3,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,NBQ,NEW BONGAIGA,26.4758354405,90.5368434644,37,2640.0,00:55:00,01:05:00,201.0,303.4,False,217.4,156.0,3,30.9,0.2,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,RNY,RANGIYA JN.,26.447901,91.605929,38,2749.0,02:53:00,03:03:00,225.0,174.9,False,303.4,47.0,2,30.7,0.7,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,KYQ,KAMAKHYA JN,26.156154,91.689505,39,2790.0,04:20:00,04:25:00,198.0,360.0,False,174.9,6.0,1,30.1,8.8,
15629,TBM-GHY EXPR,2023-07-20,Thursday,False,Monsoon,GHY,GUWAHATI,26.182635,91.751851,40,2796.0,04:45:00,04:45:00,212.0,301.9,False,360.0,0.0,0,29.9,6.6,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,TBM,TAMBARAM,12.9260356894,80.1191573807,1,0.0,21:45:00,21:45:00,11.0,4.6,False,0.0,2796.0,39,31.8,0.8,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,MS,CHENNAI EGMO,13.077678,80.260193,2,24.0,22:15:00,22:30:00,15.0,61.4,False,4.6,2772.0,38,31.5,0.7,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,NLR,NELLORE,14.460592,79.989383,3,205.0,01:41:00,01:43:00,20.0,291.3,True,61.4,2591.0,37,32.2,0.2,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,OGL,ONGOLE,15.498064,80.057404,4,321.0,03:09:00,03:10:00,33.0,360.0,True,291.3,2475.0,36,31.3,0.4,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,BZA,VIJAYWADA JN,16.518262,80.61864800000001,5,459.0,05:30:00,05:40:00,51.0,217.2,False,360.0,2337.0,35,30.1,0.4,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,EE,ELURU,16.717816,81.11976200000001,6,519.0,06:26:00,06:27:00,63.0,195.8,False,217.2,2277.0,34,30.1,0.0,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,RJY,RAJAHMUNDRY,16.984159000000002,81.783901,7,608.0,07:51:00,07:53:00,93.0,205.4,False,195.8,2188.0,33,29.7,0.0,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,VSKP,VISAKHAPATNA,17.72159,83.289514,8,809.0,11:40:00,12:00:00,37.0,78.6,False,205.4,1987.0,32,29.8,0.1,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,BAM,BERHAMPUR,19.2961348,84.7966912,9,1086.0,15:51:00,15:53:00,25.0,77.8,False,78.6,1710.0,31,29.4,0.1,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,KUR,KHURDA ROAD,20.153076,85.70823399999999,10,1233.0,18:10:00,18:30:00,34.0,75.4,False,77.8,1563.0,30,29.6,2.4,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,BBS,BHUBANESWAR,20.265388,85.84259499999999,11,1252.0,18:50:00,18:55:00,47.0,70.5,False,75.4,1544.0,29,29.5,4.9,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,CTC,CUTTACK JN.,20.466588,85.90156,12,1279.0,19:25:00,19:30:00,48.0,63.5,False,70.5,1517.0,28,29.1,5.6,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,BLS,BALASORE,21.500521,86.91958199999999,13,1457.0,22:46:00,22:48:00,54.0,71.6,False,63.5,1339.0,27,29.0,2.1,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,HIJ,HIJLI,22.319921,87.32016899999999,14,1569.0,00:18:00,00:20:00,56.0,111.2,False,71.6,1227.0,26,28.9,1.5,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,TATA,TATANAGAR JN,22.768954,86.20056000000001,15,1706.0,03:20:00,03:35:00,77.0,146.9,False,111.2,1090.0,25,27.9,14.8,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,PRR,PURULIA JN.,23.324911,86.37787,16,1796.0,05:15:00,05:17:00,109.0,164.1,False,146.9,1000.0,24,27.1,4.6,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,JOC,JOYCHANDI PA,23.516393,86.68033899999999,17,1835.0,05:58:00,06:00:00,110.0,209.5,False,164.1,961.0,23,27.2,4.4,
15629,TBM-GHY EXPR,2023-08-03,Thursday,False,Monsoon,BURN,BURNPUR,23.6719137,86.9386234,18,1867.0,07:29:00,07:31:00,10.0,155.3,False,209.5,929.0,22,27.7,4.1,
